,_q,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,Flag1,RAJ2000,DEJ2000,Dist,z,Bmag,BMAG,Jmag,Hmag,Kmag,Flag2,Flag3
92,918,,---,2813049,---,---,G,282.111,23.20836,,,,,,,,0,0
93,974,,---,2810515,---,---,G,277.563,10.89333,,,,,,,,0,0
94,992,,---,2809063,---,---,G,274.231,10.50552,,,,,,,,0,0
0,11,,---,2811351,18352709+0830273,---,G,278.862915,8.507602,368.642000906,0.080982,17.344,-20.489,13.467,12.796,12.498,1,0
1,101,,---,2814640,---,---,G,286.851,22.53616,,,,,,,,0,0
2,104,,---,1834895,18474860+2824289,---,G,281.952515,28.408033,221.952665211,0.049716,16.33,-20.4013,13.966,13.161,12.753,1,1
3,117,,---,2814994,---,---,G,288.381,23.17435,,,,,,,,0,0
4,125,,---,1866091,18520857+2925530,---,G,283.035736,29.4314,272.385980013,0.060718,16.014,-21.1619,13.178,12.456,12.102,1,0
5,150,,---,2814678,---,---,G,287.017,23.17524,,,,,,,,0,0
6,210,,---,2809718,---,---,G,275.919,8.28536,,,,,,,,0,0
7,213,,---,2810415,---,---,G,277.381,14.4952,,,,,,,,0,0
8,234,,---,2811408,18354883+0909173,---,G,278.953461,9.154819,273.576274008,0.06097,17.119,-20.0664,14.36,13.465,13.241,1,1
9,263,,---,2813637,---,---,G,283.25,26.3029,,,,,,,,0,0
10,266,,---,---,18552726+2756076,---,G,283.863617,27.935471,,,,,,,13.829,0,0
11,277,,---,---,18024910-0212191,---,G,270.70459,-2.205323,296.926418736,0.065937,16.91,-20.4532,14.43,13.384,12.929,1,0
12,310,,---,---,18021914-0318010,---,G,270.579773,-3.300282,,,,,15.179,,14.124,0,0
13,313,,---,6dFJ1749136-013122,---,---,G,267.307,-1.52261,,,,,,,,0,0
14,474,,---,2812312,---,---,G,280.796,9.32133,,,,,,,,0,0
15,507,,---,2810093,---,---,G,276.774,15.019,,,,,,,,0,0
16,552,,---,200719,---,---,G,266.205,-13.2713,,,,,,,,0,0
17,580,,---,2809845,---,---,G,276.24,10.35744,,,,,,,,0,0
18,594,,---,---,18455697+1908318,---,G,281.487396,19.142176,461.387706758,0.100011,18.192,-20.1283,14.778,13.955,13.374,1,0
19,596,,---,---,18515385+1755382,---,G,282.974396,17.927298,243.50695845,0.054448,17.967,-18.9656,15.237,14.454,13.818,1,1
20,596,,---,2813489,---,---,G,282.974,17.9269,,,,,,,,0,0
21,611,,---,2813130,---,---,G,282.277,17.2443,,,,,,,,0,0
22,633,,---,2811708,---,---,G,279.467,17.72087,,,,,,,,0,0
23,713,,---,2809165,---,---,G,274.397,14.8169,,,,,,,,0,0
24,777,,---,---,18043091+0043392,---,G,271.128815,0.727581,405.485607096,0.088597,18.006,-20.0339,15.238,14.375,13.85,1,0
25,795,,---,6dFJ1749136-013122,---,---,G,267.307,-1.52261,,,,,,,,0,0
26,806,,---,2812859,---,---,G,281.691,27.7872,,,,,,,,0,0
27,859,,---,1392133,---,---,G,281.351,11.3385,,,18.4,,,,,0,0
28,877,,---,---,18321814+0907451,---,G,278.075592,9.1292,326.020554113,0.072077,16.204,-21.3622,13.732,12.934,12.475,1,0
29,892,,---,6dFJ1756013-031329,---,---,G,269.005,-3.22451,,,,,,,,0,0
30,939,,---,1829574,---,---,G,284.407,28.21859,,,17.88,,,,,0,0
31,994,,---,---,18360290+0920449,---,G,279.012115,9.345817,687.100185729,0.144544,17.96,-21.2251,14.554,13.739,13.333,1,0
0,28,,---,---,19002523+2750241,---,G,285.105133,27.840029,,,,,14.312,,13.294,0,0
1,30,,---,---,18561171+2402559,---,G,284.048798,24.048868,562.478750147,0.120249,18.455,-20.2955,15.187,14.398,13.792,1,0
2,32,,---,2815058,---,---,G,288.747,22.7783,,,,,,,,0,0
3,38,,---,2813700,---,---,G,283.388,26.72296,,,,,,,,0,0
4,42,,---,---,19023480+2250240,---,G,285.64502,22.840014,,,,,,,14.167,0,0
5,122,,---,---,17523979-0314415,---,G,268.165833,-3.244869,283.169952828,0.063016,17.847,-19.4132,14.931,14.181,13.764,1,0
6,122,,---,---,17524093-0314455,---,G,268.170563,-3.24598,508.509581118,0.109507,16.722,-21.8095,14.866,14.025,13.473,1,0
7,192,,---,2811403,---,---,G,278.876,21.95168,,,,,,,,0,0
8,206,,---,---,18581725+2135142,---,G,284.571899,21.587297,304.707051431,0.067584,17.942,-19.4774,14.989,14.188,13.779,1,0
9,207,,---,---,18380180+1828515,---,G,279.507538,18.480991,333.884700294,0.073728,17.167,-20.451,15.052,14.226,13.77,1,0
10,217,,---,2813978,18563413+2919389,---,G,284.142242,29.327499,329.271762378,0.07276,17.13,-20.4578,14.585,13.987,13.299,1,0
11,217,,---,1863240,---,---,G,284.129,29.3409,,,18.48,,,,,0,0
12,226,,---,---,18532595+2253080,---,G,283.358154,22.885572,,,,,15.45,,13.899,0,0
13,253,,---,1862715,18593090+2919258,---,G,284.878784,29.323835,372.138894597,0.081708,16.679,-21.1745,13.733,13.006,12.45,1,0
14,264,62781,UGC11404,UGC11404,19070378+2900230,---,G,286.765778,29.006409,61.2509730894,0.012812,12.735,-21.2006,9.941,9.244,8.937,3,1
15,266,,---,---,18164656+1417262,---,G,274.194,14.290635,729.888289683,0.152732,17.861,-21.4553,14.232,13.491,12.973,1,0
16,266,,---,---,18164828+1416072,---,G,274.201172,14.268692,,,,,15.178,,14.338,0,0
17,288,,---,---,18493506+1848586,---,G,282.396088,18.816294,831.13927684,0.171818,17.939,-21.6594,14.939,14.286,13.584,1,0
18,288,,---,2813202,---,---,G,282.397,18.816,,,,,,,,0,0
19,384,,---,---,17562124-0137308,---,G,269.088531,-1.625249,880.707811062,0.181021,18.126,-21.5982,15.481,14.349,13.999,1,0
20,405,,---,---,18313623+2237561,---,G,277.90097,22.632267,221.541934514,0.049681,18.368,-18.3593,14.442,13.855,13.338,1,1
21,417,,---,2813719,---,---,G,283.512,18.60842,,,,,,,,0,0
22,419,,---,2811613,---,---,G,279.288,22.0351,,,,,,,,0,0
23,425,,---,2812075,---,---,G,280.216,19.0714,,,,,,,,0,0
24,509,62397,PGC062397,PGC062397,18471170+2548101,---,G,281.798767,25.802809,61.5574984448,0.024479,14.553,-19.3934,12.351,11.674,11.377,3,1
25,650,,---,2815150,---,---,G,289.555,15.26965,,,,,,,,0,0
26,866,2802696,NGC6838,---,---,---,C,298.442,18.77833,0.0035975137053,8.4000042e-07,7.91,,,,,2,0
27,913,2802696,NGC6838,---,---,---,C,298.442,18.77833,0.0035975137053,8.4000042e-07,7.91,,,,,2,0
0,157,,---,---,18265109+0043120,---,G,276.712891,0.720013,,,,,14.855,,13.375,0,0
1,182,,---,---,18175565+0105386,---,G,274.481903,1.094081,,-0.003764,15.205,,14.218,13.519,13.229,1,0
2,276,,---,---,18304658+0306168,---,G,277.694092,3.104687,,,,,,,13.283,0,0
3,390,,---,---,18265109+0043120,---,G,276.712891,0.720013,,,,,14.855,,13.375,0,0
4,535,,---,---,19571426+1809542,---,G,299.309418,18.165066,216.230160713,0.048529,16.576,-20.0986,14.785,13.953,13.509,1,1
5,549,,---,---,19494736+1546197,---,G,297.447357,15.77214,,,,,,,13.229,0,0
6,628,,---,---,19594463+1838295,---,G,299.935974,18.641552,,,,,,,13.836,0,0
0,185,,---,2815419,---,---,G,292.506,21.87674,,,,,,,,0,0
1,387,,---,---,19570010+1625050,---,G,299.250427,16.41806,462.093197891,0.100154,17.756,-20.5676,15.095,14.266,13.643,1,0
2,549,,---,---,19214634+0120035,---,G,290.443115,1.334332,,,,,,13.792,13.356,0,0
3,670,,---,1310298,---,---,G,30.0188,6.92819,,,17.21,,,,,0,0
4,751,,---,SDSSJ005752.94-003559.0,---,---,G,14.4706,-0.59973,1445.44,0.280389620195,,,,,,2,0
5,809,,---,---,00283651+0816372,---,G,7.152147,8.277021,,,,,15.364,,14.205,0,0
6,868,,---,4662,01175165+0317485,---,G,19.465216,3.296828,158.169578187,0.035183,15.167,-20.8286,13.683,12.986,12.795,1,1
7,868,,---,1249452,01175105+0318125,---,G,19.462711,3.303494,240.623387696,0.053509916755,17.08,-19.8267,14.899,14.482,14.036,2,1
8,879,,---,74122,---,---,G,41.3188,36.8458,,,18.32,,,,,0,0
9,887,,---,SDSSJ010338.96+143520.1,---,---,G,15.9123,14.58892,2630.27,0.466062263031,,,,,,2,0
10,890,,---,SDSSJ003957.58+160034.8,---,---,G,9.98985,16.00967,1592.21,0.304829432415,20.23,-20.78,,,,2,0
11,895,,---,SDSSJ002751.11+261924.4,---,---,G,6.963,26.32346,2432.2,0.436618778309,,,,,,2,0
12,927,,---,SDSSJ020442.91+313314.6,---,---,G,31.1789,31.55407,2167.7,0.396421188211,,,,,,2,0
13,936,,---,SDSSJ013009.82+291456.8,---,---,G,22.5409,29.24913,1698.24,0.322187621094,,,,,,2,0
14,952,,---,---,23420809+5340174,---,G,355.533722,53.671505,456.994799779,0.09912,17.722,-20.5776,14.961,14.067,13.775,1,0
15,973,,---,2247796,23342861+4435551,---,G,353.619232,44.598663,342.201059273,0.07547,16.758,-20.9134,14.003,13.272,13.003,1,0
16,975,,---,---,23513190+4315438,---,G,357.882935,43.262184,323.960928732,0.071644,16.681,-20.8715,14.874,14.46,13.846,1,0
17,975,,---,2216649,---,---,G,357.883,43.26217,,,18.01,,,,,0,0
18,982,,---,SDSSJ232150.40+325254.0,---,---,G,350.46,32.88168,2570.4,0.457218318609,,,,,,2,0
19,986,,---,---,00413763+3119096,---,G,10.406815,31.319345,,,,,15.398,,14.125,0,0
20,989,,---,---,00154509+3628160,---,G,3.937903,36.471115,570.156739888,0.121766,17.103,-21.677,14.69,13.976,13.43,1,0
21,998,,---,---,01200898+0955555,---,G,20.037455,9.932089,350.306702862,0.077164,17.037,-20.6852,14.702,14.02,13.538,1,0
0,31,,---,SDSSJ022734.46+031807.2,---,---,G,36.8935,3.302,2654.61,0.469644444822,,,,,,2,0
1,42,,---,---,23220219+6221494,---,G,350.509125,62.363728,,,,,,14.306,13.561,0,0
2,60,,---,144313,01454723-0422486,---,G,26.446821,-4.380194,251.334397459,0.055914,15.939,-21.0623,13.244,12.52,12.231,1,1
3,60,,---,SDSSJ014541.61-042257.1,---,---,G,26.4234,-4.38255,2409.91,0.433271376636,,,,,,2,0
4,88,,---,---,23444860+5241517,---,G,356.202515,52.697716,233.367499804,0.052342,16.119,-20.7212,14.057,13.4,12.98,1,0
5,119,,---,---,01541008+4721489,---,G,28.542006,47.363602,570.121278887,0.121759,17.76,-21.0198,14.874,14.057,13.676,1,0
6,157,,---,1182118,00520672+0101167,---,G,13.028005,1.02131,264.771384355,0.058699,16.999,-20.1154,14.213,13.392,13.162,1,1
7,157,,---,---,---,005202.40+010129.2,Q,13.0100302154,1.02479034067,18722.2846345,2.277,,,16.138,15.73,14.95,1,0
8,182,,---,SDSSJ005629.04+294349.5,00562900+2943495,---,G,14.120865,29.730444,1116.86,0.223716051858,19.469,-20.771,,14.966,14.147,2,0
9,183,,---,IC1676,01205855+3015342,---,G,20.243967,30.259525,202.190271767,0.037685,15.175,-21.3538,12.119,11.405,11.074,3,1
10,184,,---,SDSSJ010357.28+310716.6,---,---,G,15.9886,31.1213,2558.59,0.455468177734,,,,,,2,0
11,184,,---,SDSSJ010356.51+310627.8,---,---,G,15.9855,31.10775,1419.06,0.275943287972,,,,,,2,0
12,244,,---,---,04152148+6645305,---,G,63.839527,66.758499,392.27884817,0.085876,16.667,-21.301,15.14,14.098,13.536,1,0
13,259,,---,---,03041376+6159455,---,G,46.057346,61.995983,373.729488654,0.082038,18.157,-19.7058,15.524,14.495,13.792,1,0
14,268,,---,---,02393355+6342040,---,G,39.889809,63.701134,369.171619923,0.081092,18.528,-19.3081,14.529,13.678,13.036,1,0
15,268,,---,2797035,---,---,G,39.8796,63.7041,,,,,,,,0,0
16,277,,---,---,03154906+6006291,---,G,48.954426,60.108101,,,,,15.234,,13.697,0,0
17,326,,---,---,02281942+4636123,---,G,37.080948,46.603428,270.554488133,0.059787,17.341,-19.8203,14.734,14.072,13.535,1,1
18,331,,---,2301011,02445967+4735533,---,G,41.248638,47.598148,434.373940354,0.094516,16.978,-21.2113,14.281,13.61,13.287,1,0
19,357,,---,---,02395470+4711574,---,G,39.977936,47.199303,274.865445849,0.060711,16.705,-20.4906,14.495,13.681,13.415,1,1
20,369,,---,2798541,04474952+5721479,---,G,71.956345,57.363319,327.805257523,0.072452,16.092,-21.4861,14.269,13.358,12.926,1,0
21,408,,---,840324,04081644-2032149,---,G,62.06852,-20.537495,478.488070523,0.10347,17.479,-20.9204,14.548,14.208,13.533,1,0
22,431,,---,2161773,02345657+4010246,---,G,38.73571,40.173519,79.0266663105,0.025878,15.199,-19.2899,12.218,11.522,11.294,3,1
23,436,,---,2126319,02292051+3824449,---,G,37.335461,38.412479,256.152490524,0.05671,17.173,-19.8695,14.864,14.095,13.871,1,1
24,444,,---,---,01175374+6940461,---,G,19.473955,69.679497,536.341078502,0.115064,16.89,-21.7572,14.695,13.817,13.02,1,0
25,483,,---,---,01475873+4727496,---,G,26.99473,47.463783,200.488851447,0.044594,15.759,-20.7515,13.743,13.062,12.549,1,1
26,558,,---,---,02223409+6849029,---,G,35.642075,68.817482,,,,,15.205,,14.227,0,0
27,587,,---,SDSSJ002225.34+341518.3,---,---,G,5.60565,34.2551,2679.17,0.473251196626,,,,,,2,0
28,625,,---,100352,---,---,G,14.1757,14.21267,157.472986078,0.0350303275152,17.83,-18.156,,,,2,1
29,760,,---,147267,---,---,G,79.122,-10.58049,,,,,,,,0,0
30,771,,---,---,05342797+6902372,---,G,83.616554,69.043671,,,,,15.802,,14.282,0,0
31,783,,---,---,04301997+6319110,---,G,67.583214,63.31974,,,,,15.017,,14.261,0,0
32,790,,---,2650820,05091383+6309567,---,G,77.307632,63.165756,401.8116063,0.087841,16.645,-21.3751,14.289,13.428,12.994,1,0
33,835,,---,---,06245753+1531299,---,G,96.239731,15.524992,227.195150838,0.051104,16.236,-20.546,14.24,13.47,12.949,1,1
34,875,,---,---,04502542+5310396,---,G,72.605957,53.177673,696.587399694,0.146366,17.746,-21.4689,15.627,14.275,13.751,1,0
35,898,,---,---,06270089-1905029,---,G,96.753746,-19.084143,260.678638702,0.058281,16.351,-20.7295,14.104,13.423,12.989,1,1
36,947,,---,---,03591491+5936095,---,G,59.812141,59.602661,566.242619439,0.120993,17.447,-21.318,14.826,13.901,13.198,1,0
37,949,,---,---,04253549+5923446,---,G,66.397888,59.395729,,,,,15.307,,14.346,0,0
38,951,,---,---,03491293+5826047,---,G,57.303905,58.434662,133.675632506,0.029653,17.473,-18.1573,14.973,14.103,13.565,1,1
39,959,,---,---,04292003+6931519,---,G,67.333481,69.531097,73.5201246488,0.021115,14.273,-20.059,11.319,10.52,10.3,3,1
40,959,15254,UGC03046,UGC03046,---,---,G,67.3332,69.53168,72.9045389975,0.015501997751,13.57,-20.7438,,,,2,1
41,960,,---,---,03352157+6900038,---,G,53.839916,69.00106,79.3791607026,0.017114,17.139,-17.3595,14.955,14.205,13.944,1,1
42,961,15212,UGC03042,UGC03042,04283967+7020498,---,G,67.165306,70.347191,45.5879800247,0.013638,13.217,-20.0773,11.267,10.579,10.254,3,1
43,964,,---,---,03585796+7155363,---,G,59.741535,71.926758,542.411027064,0.116271,17.667,-21.0046,14.476,13.947,13.408,1,0
44,973,,---,---,03585796+7155363,---,G,59.741535,71.926758,542.411027064,0.116271,17.667,-21.0046,14.476,13.947,13.408,1,0
45,996,,---,---,02022623+7343449,---,G,30.609295,73.729149,198.330122862,0.044214,17.056,-19.4309,15.049,14.69,14.084,1,1
0,103,,---,---,02221779+4952479,---,G,35.574146,49.879982,254.134015538,0.056259,15.92,-21.1053,14.123,13.307,12.928,1,1
1,106,,---,838655,05361259-2039344,---,G,84.052467,-20.659561,499.031959621,0.107606,17.326,-21.1646,14.812,14.01,13.79,1,0
2,107,,---,---,05460270-2027060,---,G,86.511261,-20.451685,,,,,15.495,,14.066,0,0
3,128,,---,---,06173746+2220244,---,G,94.40612,22.340115,,,,,,,11.404,0,0
4,130,,---,---,06265071+1632187,---,G,96.711327,16.538548,107.55740624,0.024126,16.821,-18.3372,13.502,12.858,12.563,1,1
5,154,,---,---,02013159+4631558,---,G,30.381628,46.532169,,,,,15.072,,14.223,0,0
6,182,,---,---,03112409+4844128,---,G,47.85038,48.7369,387.165894265,0.08482,17.289,-20.6505,15.454,14.74,13.922,1,0
7,182,,---,---,03112247+4843588,---,G,47.843647,48.733006,,,,,15.317,,14.129,0,0
8,182,,---,---,03112196+4844298,---,G,47.84153,48.741619,,,,,,14.579,14.099,0,0
9,229,,---,---,02420890+6224202,---,G,40.537098,62.405632,,,,,14.057,,13.199,0,0
10,313,,---,---,07110186-0414218,---,G,107.757751,-4.239411,292.91298722,0.065086,16.953,-20.3807,14.46,13.487,13.058,1,0
11,324,,---,1939844,---,---,G,116.453,31.27983,262.341304032,0.0582013191007,18.0,-19.0943,,,,2,1
12,326,,---,---,05423375-1001182,---,G,85.640648,-10.021745,,,,,,12.04,10.833,0,0
13,441,,---,---,05044150+5357442,---,G,76.17292,53.962292,,,,,,14.749,14.254,0,0
14,486,,---,---,---,075114.98+301616.1,Q,117.812449904,30.2711430694,13468.5887171,1.744,,,,,,1,0
15,494,,---,---,04261987+5852283,---,G,66.582817,58.874542,394.304656971,0.086294,17.4,-20.5792,15.643,14.725,14.121,1,0
16,513,,---,---,04325690+4903298,---,G,68.237106,49.058296,,,,,15.102,,14.277,0,0
17,522,,---,3086901,06500247+5720046,---,G,102.510323,57.334621,202.883021013,0.045286,16.368,-20.1682,13.558,12.801,12.457,1,1
18,634,,---,---,07310094-1024310,---,G,112.753937,-10.408628,563.581257882,0.120467,18.014,-20.7408,14.866,14.025,13.466,1,0
19,663,12174,NGC1184,NGC1184,03164489+8047358,---,G,49.187073,80.793304,36.1720317989,0.0072996036498,11.78,-21.0119,9.216,8.515,8.195,3,1
20,702,,---,SDSSJ081819.38+230840.3,---,---,G,124.581,23.14459,1770.11,0.33382015691,,,,,,2,0
21,750,,---,---,---,081028.96-003039.7,Q,122.620707299,-0.51102970459,20335.8061526,2.43579316139,,,,,,1,0
22,753,,---,1123101,---,---,G,121.837,-1.2556,,,18.1,,,,,0,0
23,756,,---,---,07410265+0126052,---,G,115.261055,1.434802,598.293734814,0.127302,17.572,-21.3126,14.465,13.743,13.072,1,0
24,758,,---,---,07405533+0654214,---,G,115.23056,6.905947,690.17540198,0.145135,18.11,-21.0848,14.864,14.167,13.723,1,0
25,762,,---,---,07405519+0710244,---,G,115.229996,7.173447,497.478566865,0.107294,17.621,-20.8629,14.631,13.818,13.397,1,0
26,783,,---,---,---,080234.14+065241.1,Q,120.642260893,6.87809472094,18914.3043663,2.296,,,,,,1,0
27,812,,---,77314,07280380-1248277,---,G,112.015846,-12.807702,128.559270078,0.029491,15.977,-19.5685,14.16,13.334,12.892,1,1
28,824,,---,SDSSJ073214.14+373356.9,---,---,G,113.059,37.56582,2654.61,0.469644444822,,,,,,2,0
29,835,,---,---,---,080117.09+225901.9,Q,120.321223131,22.9838791123,2436.15243153,0.437211573124,,,,,,1,0
30,852,,---,---,07301500-1036546,---,G,112.562523,-10.615177,233.849187678,0.052522,17.269,-19.5757,15.046,14.332,13.94,1,1
31,855,,---,77696,07350607-1231526,---,G,113.775314,-12.531291,652.267911567,0.137822,18.473,-20.5991,15.245,14.318,13.9,1,0
32,861,,---,---,07131630-1254472,---,G,108.317932,-12.913118,35.3909726879,0.007371,14.296,-18.4485,14.978,14.272,13.845,1,1
33,873,,---,---,07545697-2341477,---,G,118.737411,-23.696592,994.425316632,0.201808,18.26,-21.7279,15.437,14.389,13.74,1,0
34,976,,---,---,07382791-1846239,---,G,114.616318,-18.773308,186.992069843,0.042206,15.933,-20.4261,14.908,13.936,13.228,1,1
35,980,,---,---,07471450-2004110,---,G,116.810425,-20.069727,154.398995397,0.035059,15.994,-19.9492,14.144,13.193,12.798,1,1
0,87,,---,78330,07460464-1550458,---,G,116.519363,-15.846078,715.751164843,0.150035,17.491,-21.7828,14.795,13.925,13.576,1,0
1,110,,---,---,07461348-2358344,---,G,116.556183,-23.976227,138.023013312,0.031437,15.091,-20.6088,13.869,12.997,12.666,1,1
2,110,,---,2MFGC06149,---,---,G,116.556,-23.97551,62.2013091439,0.0147644773822,,,,,,2,1
3,127,,---,---,07565501-0813575,---,G,119.229225,-8.232643,326.667703246,0.072213,17.197,-20.3735,14.59,13.88,13.525,1,0
4,145,,---,982888,08033643-1003370,---,G,120.901833,-10.060304,376.821055151,0.082679,16.76,-21.1207,14.554,13.781,13.501,1,0
5,164,,---,78194,---,---,G,116.041,-13.1142,,,,,,,,0,0
6,172,,---,SDSSJ073805.32+281706.6,---,---,G,114.522,28.28523,714.496,0.149795174898,18.82,-20.45,,,,2,0
7,192,,---,---,07494015-1401469,---,G,117.41732,-14.029722,156.437433813,0.047409,15.733,-20.2387,12.606,11.796,11.428,3,1
8,192,,---,78571,---,---,G,117.417,-14.02969,154.087246269,0.0350303275152,16.96,-18.9788,,,,2,1
9,197,,---,---,07344307-1558164,---,G,113.679497,-15.971232,335.639939671,0.074096,16.461,-21.1684,15.132,14.318,13.842,1,0
10,210,,---,---,07434960-1445228,---,G,115.956688,-14.756351,864.075733948,0.177943,18.369,-21.3138,15.074,14.256,13.845,1,0
11,219,,---,---,07452455-1637370,---,G,116.352333,-16.626949,486.745645615,0.105135,17.716,-20.7205,14.982,14.353,13.861,1,0
12,272,,---,1431346,---,---,G,118.587,13.45067,203.608043871,0.0462155631078,17.69,-18.854,,,,2,1
13,275,,---,SDSSJ081154.86+105339.0,---,---,G,122.979,10.89418,1753.88,0.331202295601,,,,,,2,0
14,279,,---,---,07482516-1934118,---,G,117.104843,-19.569967,336.112283893,0.074195,16.815,-20.8174,14.74,13.831,13.377,1,0
15,290,,---,---,07344307-1558164,---,G,113.679497,-15.971232,335.639939671,0.074096,16.461,-21.1684,15.132,14.318,13.842,1,0
16,331,,---,---,07424768+0114197,---,G,115.698669,1.238813,829.333309854,0.171481,18.5,-21.0936,15.333,14.635,13.803,1,0
17,333,,---,SDSSJ080244.45+212552.0,---,---,G,120.685,21.43118,,,17.94,,,,,0,0
18,334,,---,---,07482089+2005150,---,G,117.087051,20.087502,,,,,15.832,,14.652,0,0
19,337,,---,1489719,07360744+1538177,---,G,114.031013,15.638263,448.700644824,0.097435,17.464,-20.7958,14.721,14.147,13.587,1,0
20,346,,---,SDSSJ074537.73+172727.9,---,---,G,116.407,17.45777,2013.72,0.372509526255,,,,,,2,0
21,349,,---,SDSSJ073831.42+191823.0,---,---,G,114.631,19.30646,,,19.08,,,,,0,0
22,352,,---,---,---,075651.61+112910.1,Q,119.215053579,11.4861466947,19919.4464169,2.395,,,,,,1,0
23,355,,---,1494265,08194807+1549363,---,G,124.950302,15.826758,449.246484763,0.097546,17.455,-20.8074,14.848,13.987,13.562,1,0
24,361,,---,SDSSJ080446.21+072443.9,---,---,G,121.192,7.41221,633.87,0.134250547125,,,,,,2,0
25,362,,---,SDSSJ082151.77+032247.6,---,---,G,125.466,3.37991,2558.59,0.455468177734,,,,,,2,0
26,368,,---,1322759,08113423+0728340,---,G,122.892647,7.476126,697.984531366,0.146634,17.96,-21.2592,14.953,14.126,13.392,1,0
27,368,,---,SDSSJ081128.90+072930.6,---,---,G,122.87,7.49184,1753.88,0.331202295601,,,,,,2,0
28,370,,---,SDSSJ081319.18+052758.6,---,---,G,123.33,5.46631,1091.44,0.219205669603,,,,,,2,0
29,384,,---,---,07055094-2010013,---,G,106.462273,-20.167046,435.451877359,0.094736,17.584,-20.6107,15.608,14.506,13.82,1,0
30,387,,---,---,07441034-1235399,---,G,116.043106,-12.59442,230.497355162,0.051814,17.159,-19.6543,15.224,14.532,13.979,1,1
31,387,,---,78193,---,---,G,116.043,-12.59442,,,18.68,,,,,0,0
32,408,,---,1742580,---,---,G,109.815,25.60408,,,17.19,,,,,0,0
33,419,,---,---,07482089+2005150,---,G,117.087051,20.087502,,,,,15.832,,14.652,0,0
34,424,,---,1610625,---,---,G,119.289,19.93367,274.809180933,0.0613658106829,18.39,-18.8052,,,,2,1
35,432,,---,SDSSJ082425.48+080530.0,---,---,G,126.106,8.09172,291.072,0.0646953623477,18.49,-18.83,,,,2,0
36,437,,---,1276310,---,---,G,124.49,4.9827,,,17.46,,,,,0,0
37,447,,---,SDSSJ080639.55+345020.7,---,---,G,121.665,34.83914,281.539389513,0.0624569712285,18.45,-18.7977,,,,2,1
38,449,,---,SDSSJ082951.95+370230.4,---,---,G,127.467,37.04179,2197.86,0.40105925053,,,,,,2,0
39,456,,---,AGC174811,---,---,G,117.47,29.84917,58.5987196078,0.0126455763228,,,,,,2,1
40,458,,---,SDSSJ074006.78+384757.9,---,---,G,115.028,38.79941,1986.09,0.368175964088,20.82,-20.67,,,,2,0
41,503,,---,---,07213249-1919207,---,G,110.385384,-19.32243,230.261373659,0.051744,16.131,-20.6801,13.603,12.813,12.42,1,1
