 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 47 589 1 1 ZTF_r 533333060115 0 2.1022 162.765 11.6591 26.265 2.655e-06 0.0159635 0.101755 3.34996e-06 1805 30. 0.084497 0.082531 20.6814 26.265 1 2458287.8330671 589120201 186.649343909137 25.1818267713666 8.24506410714678 0.976894784343227 170.491076897426 43.7915473808517 3.91946287297831 1.06678378390388 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 48 589 1 1 ZTF_g 536401900115 0 1.9713 98.3569 5.37959 26.2882 2.2108e-06 0.0145616 -0.0437106 2.77407e-06 1797 30. 0.061375 0.063421 20.9809 26.2882 1 2458290.9019097 589120101 39.6337765998457 18.187581226011 2.42407086780478 0.920179644589912 63.3880557270178 31.9905986388254 1.99480411885498 1.07770974390529 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 49 589 1 1 ZTF_r 539315600115 0 1.7961 165.666 11.9433 26.247 2.2822e-06 0.0146902 0.0938435 2.88124e-06 1800 30. 0.070384 0.0708 20.3972 26.247 1 2458293.8156019 589120201 -83.2153824690568 28.2098019671092 -3.28139398200953 1.05361315306054 -163.81653248492 51.0839241157814 -3.22840989824089 1.07529018020778 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 50 589 1 1 ZTF_g 539413190115 0 2.5346 99.0235 8.14865 26.2987 3.4603e-06 0.018125 -0.0492808 4.33989e-06 1792 30. 0.079797 0.081443 20.1727 26.2987 1 2458293.9131944 589120101 65.7854946797221 33.5091715907781 2.18384220261373 1.10088186906713 21.0325887797842 53.0245267244271 0.399329249752071 1.09211881952999 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 51 589 1 1 ZTF_r 542316700115 0 2.05 162.206 17.3011 26.2299 1.7415e-06 0.0130768 0.0838479 2.20938e-06 1830 30. 0.063995 0.069246 19.715 26.2299 1 2458296.8167014 589120201 -189.45158110727 49.0634736616997 -4.29531226888413 1.06945355634945 -322.208033730759 88.4632958886997 -3.66681028688171 1.06670177545987 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 52 589 1 1 ZTF_r 546335630115 0 1.6291 154.453 16.1391 26.1664 2.7496e-06 0.0163982 0.0923578 3.51053e-06 1838 30. 0.062799 0.055281 20.0091 26.1664 1 2458300.8356366 589120201 -34.7396538986211 34.9672252761839 -1.1051446280633 1.0316595345253 -18.734328069429 66.0679390179762 -0.285471366705153 1.05847745109017 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 53 1585 10 0 ZTF_r 546388963615 0 1.7454 555.007 16.8624 26.2482 4.4326e-06 0.0191144 0.0922156 4.72464e-06 1790 30. 0.068737 0.074071 19.9721 26.2482 2 2458300.8889699 1585120236 null null null null null null null null null null null null null 2458270.906991 2458685.833831 57,61
 54 1585 10 0 ZTF_r 546389433615 0 1.8136 553.977 16.797 26.2431 5.5967e-06 0.02152 0.0858237 5.95717e-06 1792 30. 0.067024 0.074233 19.9495 26.2431 2 2458300.8894329 1585120236 null null null null null null null null null null null null null 2458270.906991 2458685.833831 57,61
 55 589 1 1 ZTF_g 546448040115 0 1.9222 90.7736 13.722 26.2051 4.1558e-06 0.0202363 -0.0468797 5.27979e-06 1827 30. 0.0539 0.056882 19.838 26.2051 1 2458300.948044 589120101 -7.53080891199895 49.5112668172855 -0.169196895617609 0.950405761373218 101.208173844334 88.6225392907164 1.14970545341677 1.07312860299627 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 56 589 1 1 ZTF_g 549286990115 0 2.2494 90.9224 6.77263 26.2306 2.6689e-06 0.0159254 -0.0576504 3.36641e-06 1801 30. 0.068098 0.071823 20.6217 26.2306 1 2458303.7869907 589120101 -75.6136205732183 24.4774139538881 -3.43628599602787 0.989156079732812 -16.878631764198 41.7510848532118 -0.40699086933865 1.08111409489128 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 57 589 1 1 ZTF_r 549333720115 0 1.8954 156.708 11.7833 26.2352 2.3472e-06 0.0148816 0.0985302 2.95387e-06 1794 30. 0.070893 0.072535 20.6002 26.2352 1 2458303.8337269 589120201 -80.6896166406721 24.8724643941119 -3.6087237297486 0.953494826036727 -84.8443767660741 45.708175242452 -1.86872059696175 1.06841403355618 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 58 589 1 1 ZTF_g 556352060115 0 2.7234 83.1889 6.46375 26.136 4.7383e-06 0.0217304 -0.018934 6.04814e-06 1838 30. 0.109419 0.104651 20.4326 26.136 1 2458310.8520602 589120101 2.35098950489433 26.5035490846403 0.0986737099917093 0.981392533856497 29.0025252385932 40.8133152796348 0.715400322534004 1.11789461811062 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 59 589 1 1 ZTF_r 559212010115 0 1.8895 142.455 10.0114 26.1113 2.8026e-06 0.0164278 0.0974314 3.54416e-06 1813 30. 0.071515 0.072176 20.6275 26.1113 1 2458313.7120139 589120201 -10.2165249766847 19.9996398209356 -0.568245267857581 0.996380208891777 -4.37493358840348 37.5593345877162 -0.117265097110459 1.05753831151916 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 60 589 1 1 ZTF_g 559336380115 0 1.9691 87.7957 6.0178 26.1641 3.3822e-06 0.0181248 -0.0401642 4.25535e-06 1801 30. 0.075094 0.073383 20.9228 26.1641 1 2458313.8363889 589120101 -22.6347500795666 19.4651040468458 -1.29352186804031 1.04255372293711 0.433864753682773 33.4682456371679 0.0130507843911641 1.09458516372284 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 61 589 1 1 ZTF_g 562357260115 0 2.1912 86.1475 6.10874 26.1664 2.4771e-06 0.0155569 -0.0523297 3.13707e-06 1821 30. 0.068762 0.068458 20.707 26.1664 1 2458316.8572685 589120101 -58.044156821232 18.8460163254609 -3.42605037944922 1.0661571155106 -62.5099664353426 32.7477610848485 -1.92168785196452 1.07475188649698 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 62 589 1 1 ZTF_r 565275190115 0 2.2406 162.048 11.7287 26.2629 2.3417e-06 0.0150006 0.0759053 2.94852e-06 1808 30. 0.078673 0.084377 20.2441 26.2629 1 2458319.7751968 589120201 -123.001428862988 29.1586107091151 -4.69243353492675 1.26019015075435 -86.632316010767 52.7959683860197 -1.65194033388687 1.05834294929116 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 63 589 1 1 ZTF_g 565358910115 0 3.8097 97.1591 5.97823 26.2583 5.1601e-06 0.0221902 -0.0247831 6.46639e-06 1766 30. 0.169012 0.162737 20.1383 26.2583 1 2458319.858912 589120101 18.4204149632772 32.7803604941043 0.625087026388564 1.11779758049268 35.6501793578751 43.1291464871959 0.832158488868664 1.19623057469593 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 64 589 1 1 ZTF_g 568212620115 0 2.8799 100.203 11.9235 26.2681 6.472e-06 0.0251901 -0.0190159 8.18737e-06 1814 30. 0.092993 0.090555 19.7533 26.2681 1 2458322.7126273 589120101 -26.2604463409117 52.9034621372014 -0.552170003727442 1.07429710377157 77.4938724974114 81.0098554314382 0.963040827215303 1.12260807900056 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 65 589 1 1 ZTF_r 568272430115 0 1.6344 169.696 12.2228 26.2739 3.4348e-06 0.0180281 0.0915994 4.3425e-06 1800 30. 0.06169 0.058893 20.3447 26.2739 1 2458322.7724306 589120201 29.3164045277289 29.0178732140925 1.12382820633507 1.02763265587752 0.695711958911573 55.3554997453472 0.012652719643118 1.05295518843967 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 66 589 1 1 ZTF_g 572207250115 0 1.9529 94.5844 19.9576 26.226 7.537e-06 0.0270802 -0.0263938 9.4894e-06 1809 30. 0.055646 0.058532 19.34 26.226 1 2458326.7072569 589120101 145.193768605109 79.3554754718937 2.03528804098035 1.08925329188119 353.6647737044 138.754538587976 2.56601859605205 1.08139013084973 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 67 589 1 1 ZTF_r 572314300115 0 1.7401 168.558 20.391 26.2315 3.001e-06 0.0168361 0.0688148 3.78954e-06 1789 30. 0.058799 0.052492 19.5276 26.2315 1 2458326.8143056 589120201 126.401259535131 60.2619456581702 2.33325955573137 1.01374330541567 -112.730736750052 116.402527579437 -0.974978697696806 1.0504524691388 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 68 589 1 1 ZTF_r 575315710115 0 1.8482 151.705 17.1053 26.172 1.8863e-06 0.0135912 0.0842884 2.39821e-06 1834 30. 0.056811 0.062023 19.899 26.172 1 2458329.8157176 589120201 -77.1337385848637 42.168908188096 -2.03473017663256 0.925666042408962 -37.5539400817138 79.2863853141552 -0.476839344851264 1.05754789128356 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 69 589 1 1 ZTF_g 578232610115 0 2.5796 78.485 7.90015 26.0553 5.3588e-06 0.0230591 -0.0234195 6.90562e-06 1822 30. 0.105115 0.097695 20.4736 26.0553 1 2458332.7326157 589120101 3.06428668854481 24.5127081576495 0.139057014506246 1.06533193416767 -38.3121316237291 38.6820594521691 -0.99710735624592 1.11688401915705 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 70 1585 10 0 ZTF_g 579213193615 0 2.3807 116.616 5.89233 26.2131 7.3427e-06 0.0250107 -0.04869 7.91604e-06 1811 30. 0.079683 0.08597 20.8085 26.2131 2 2458333.7131944 1585120136 null null null null null null null null null null null null null 2458333.713194 2459404.868067 56,57
 71 1585 10 0 ZTF_g 579213653615 0 2.5879 116.784 5.93594 26.204 7.614e-06 0.0254794 -0.0498136 8.20754e-06 1812 30. 0.082579 0.091505 20.823 26.204 2 2458333.7136574 1585120136 null null null null null null null null null null null null null 2458333.713194 2459404.868067 56,57
 72 1585 10 0 ZTF_g 582308733615 0 2.2648 127.556 7.43039 26.2874 7.2206e-06 0.0241495 -0.0553628 7.63981e-06 1753 30. 0.074874 0.077617 20.7845 26.2874 2 2458336.8087384 1585120136 null null null null null null null null null null null null null 2458333.713194 2459404.868067 57,61
 73 1585 10 0 ZTF_g 582309183615 0 2.2108 126.687 7.49151 26.2911 6.3043e-06 0.0225229 -0.05367 6.67395e-06 1748 30. 0.076707 0.082111 20.7842 26.2911 2 2458336.8091898 1585120136 null null null null null null null null null null null null null 2458333.713194 2459404.868067 57,61
 74 589 1 1 ZTF_g 584185760115 0 2.6265 91.8959 8.71526 26.2274 3.9828e-06 0.0199027 -0.00197574 5.07893e-06 1825 30. 0.112827 0.113667 20.5948 26.2274 1 2458338.6857639 589120101 136.635026281508 24.3373250010475 6.24516625003657 1.09248880093659 155.848314201209 37.8188354369557 4.14867247368373 1.11535456933733 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 75 589 1 1 ZTF_r 584206900115 0 1.6308 156.346 10.5715 26.2355 4.3981e-06 0.0207502 0.104797 5.60877e-06 1844 30. 0.074508 0.071218 20.8716 26.2355 1 2458338.7069097 589120201 -44.2522938503487 15.8020057396135 -3.11514576751369 1.14381782848128 -76.9342629139107 29.587620817766 -2.61773057313669 1.05959220495816 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 76 589 1 1 ZTF_g 589303050115 0 1.9383 89.8437 6.38336 26.2036 2.3456e-06 0.0151965 -0.0407203 2.96449e-06 1821 30. 0.063219 0.06651 20.94 26.2036 1 2458343.8030556 589120101 -38.2959034843556 17.85183011852 -2.38629634294253 0.94685770633687 4.50393696945775 31.2770003975528 0.144971422657124 1.08883428550376 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 77 589 1 1 ZTF_r 589323280115 0 2.0293 153.393 11.1429 26.2163 2.7145e-06 0.0162799 0.077622 3.42521e-06 1818 30. 0.066849 0.073817 20.6489 26.2163 1 2458343.823287 589120201 91.3226623316774 20.5716368217365 4.93815271454041 1.31955925282917 73.3132368674135 37.4419056626797 1.97124063077145 1.06001309527154 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 78 589 1 1 ZTF_g 592332230115 0 1.7018 83.7076 5.76384 26.1055 2.9761e-06 0.0170127 -0.0331104 3.74357e-06 1798 30. 0.065713 0.063881 20.7266 26.1055 1 2458346.8322338 589120101 -43.4376523367201 18.2700024697047 -2.64473729829427 1.07646900064811 -52.6152961510629 32.8123571390403 -1.61432057359979 1.08286544783892 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 79 1585 10 0 ZTF_r 594198623615 0 1.5064 559.806 10.9654 26.2768 4.5388e-06 0.0189856 0.0849245 4.7577e-06 1730 30. 0.078107 0.080706 20.5431 26.2768 2 2458348.6986227 1585120236 null null null null null null null null null null null null null 2458270.906991 2458685.833831 57,61
 80 589 1 1 ZTF_g 595215080115 0 2.8247 93.5577 9.64703 26.2132 6.6265e-06 0.0251911 -0.0250753 8.30798e-06 1774 30. 0.09674 0.095117 20.0304 26.2132 1 2458349.715081 589120101 -80.9704050281006 42.9833023868378 -2.09546945052963 0.976205913518524 -133.615836524227 66.2676705666664 -2.02988494571372 1.12622471421806 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 81 589 1 1 ZTF_r 595251200115 0 1.5507 158.412 10.8987 26.2023 4.0055e-06 0.0193112 0.0932455 5.02498e-06 1783 30. 0.062499 0.063561 20.4493 26.2023 1 2458349.7512037 589120201 80.8432632535742 24.7713933054639 3.63034753143861 0.996549924729329 88.7664167776232 46.9356313890546 1.90397489193312 1.05371054364288 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 82 589 1 1 ZTF_r 601231290115 0 1.9326 165.605 15.1147 26.2667 5.3993e-06 0.0225211 0.0673527 6.79015e-06 1781 30. 0.063406 0.083105 19.7792 26.2667 1 2458355.7312963 589120201 97.8942459606168 49.9039248843463 2.18211313211399 1.05231845458054 76.0850271776825 91.5232391249283 0.836918196357916 1.06055460184791 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 83 589 1 1 ZTF_r 604210370115 0 1.8373 168.434 12.451 26.2743 2.0319e-06 0.013885 0.0875204 2.54107e-06 1789 30. 0.061836 0.064316 20.1862 26.2743 1 2458358.7103704 589120201 23.6507242738963 35.65734623419 0.737819668054698 1.01608142318671 -74.7175937995583 66.7175440504927 -1.12745188935222 1.06176586261784 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 84 1585 10 1 ZTF_r 604291683715 0 1.9474 590.36 15.1647 26.3056 2.4739e-06 0.0155924 0.0902244 3.71938e-06 1741 30. 0.056521 0.062092 20.0221 26.3056 2 2458358.7916898 1585120237 null null null null null null null null null null null null null 2458270.906991 2458685.833831 57,61
 85 589 1 1 ZTF_g 607189950115 0 2.8102 99.7259 7.07891 26.3033 4.0796e-06 0.0198228 -0.0142237 5.08994e-06 1779 30. 0.112186 0.104637 20.6458 26.3033 1 2458361.6899537 589120101 11.8444860821367 23.4935057239481 0.560819615849547 1.18033342872048 71.0834674061355 37.0431507027558 1.93186101320406 1.12064976233768 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 86 589 1 1 ZTF_r 607255230115 0 1.8436 167.064 10.6529 26.2705 3.7761e-06 0.0187198 0.0843097 4.73398e-06 1781 30. 0.059026 0.065155 20.4161 26.2705 1 2458361.7552315 589120201 -14.891405207053 25.9134567572166 -0.639241750771534 1.06108584541712 44.6826206481482 49.2998365676635 0.912448474495133 1.05775683084546 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 87 589 1 1 ZTF_r 610167960115 0 1.7758 161.447 10.7953 26.2456 3.0831e-06 0.0170647 0.101826 3.86176e-06 1787 30. 0.070943 0.0729 20.8547 26.2456 1 2458364.667963 589120201 -81.5446284603536 18.2173372106353 -4.97926524845478 1.11910904638594 -96.5263435558981 33.876264265938 -2.86857055047509 1.06693166035837 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 88 589 1 1 ZTF_g 610211430115 0 2.2909 94.164 6.11295 26.2607 3.5441e-06 0.0183964 -0.046304 4.42267e-06 1783 30. 0.084628 0.081102 20.8938 26.2607 1 2458364.7114352 589120101 35.0475349933364 20.9007282237857 1.86530932375901 1.03218042412433 -1.12703071975809 34.2052948185252 -0.0331709269725332 1.09967003964994 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 89 589 1 1 ZTF_r 613169210115 0 1.917 161.626 11.3197 26.2515 2.9863e-06 0.0166954 0.0952448 3.74198e-06 1785 30. 0.078594 0.080195 20.6455 26.2515 1 2458367.669213 589120201 -43.8390437175447 21.4916496047569 -2.26906074161799 1.03070704446758 -37.1799659277934 39.6267160388166 -0.944574238773605 1.06453737715887 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 90 589 1 1 ZTF_g 613211790115 0 2.1155 93.5698 6.24621 26.2693 2.5788e-06 0.0156631 -0.0639702 3.22161e-06 1787 30. 0.064936 0.070306 20.883 26.2693 1 2458367.711794 589120101 8.6352643881794 19.1270536296299 0.502206540592514 1.06000531813304 9.56892408701742 32.9718825054155 0.292169285138888 1.0763538598241 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 91 589 1 1 ZTF_r 616148860115 0 2.0239 166.235 11.8724 26.2802 2.092e-06 0.0141463 0.0939248 2.61312e-06 1798 30. 0.082358 0.080525 20.5164 26.2802 1 2458370.6488657 589120201 -51.346206905556 25.9475602414935 -2.20123616145935 1.06867207454363 -90.3717844183318 47.240773105949 -1.92588811749282 1.06833650825543 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 92 589 1 1 ZTF_g 616189470115 0 1.8937 98.1368 5.68508 26.294 2.4435e-06 0.0152369 -0.0497723 3.04762e-06 1783 30. 0.06062 0.062291 20.8618 26.294 1 2458370.6894792 589120101 4.43441073879931 18.094675042561 0.272608837175035 1.0879238715762 16.2789086130396 32.8036409392885 0.499595396422157 1.06973790661199 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 93 589 1 1 ZTF_r 619171630115 0 2.0322 167.333 9.37205 26.2806 2.4242e-06 0.0151117 0.0973483 3.03543e-06 1791 30. 0.075803 0.080636 20.6088 26.2806 1 2458373.6716319 589120201 175.302058350884 22.5414875773048 8.65085920060688 1.18769417545697 166.888050881663 39.4219983980824 4.26188570679897 1.06592773789913 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 94 589 1 1 ZTF_g 619191010115 0 2.163 98.9988 6.45029 26.3254 2.8237e-06 0.0163613 -0.0721709 3.52558e-06 1787 30. 0.062847 0.070791 20.8817 26.3254 1 2458373.6910185 589120101 42.9986914842663 22.6745555119856 2.10945982343239 0.943131835539368 57.5229228074916 38.9030801841465 1.48857989465254 1.07971888199122 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 95 589 1 1 ZTF_r 622170120115 0 1.7944 166.512 9.74191 26.2702 3.7045e-06 0.0186119 0.0812657 4.65148e-06 1780 30. 0.064537 0.068928 20.5518 26.2702 1 2458376.6701273 589120201 -31.5314317966262 23.8484515519049 -1.47074813667434 0.948812199104751 -46.2583497543655 45.4161138144519 -1.02540482859658 1.05736519596002 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 96 589 1 1 ZTF_g 622211500115 0 1.8424 96.9822 6.57554 26.2971 2.7823e-06 0.0161881 -0.0692197 3.46962e-06 1781 30. 0.05301 0.058427 20.7138 26.2971 1 2458376.7115046 589120101 -21.4418692148897 21.5956577265086 -1.1044625848491 0.981435551151563 -67.7411865928126 40.9442322860883 -1.66561744046108 1.06063354713816 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 97 589 1 1 ZTF_g 625167890115 0 2.0247 99.5793 9.00832 26.3231 2.9524e-06 0.0167 -0.0703428 3.68706e-06 1785 30. 0.051451 0.057896 20.2548 26.3231 1 2458379.6678935 589120101 -40.3330189449497 34.0109985601874 -1.31915597374165 0.999838340342875 -99.9211701274525 62.0833007734478 -1.62030922492831 1.06539935149625 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 98 589 1 1 ZTF_g 645107580115 0 2.6267 70.4253 6.89867 25.9578 6.8111e-06 0.0256048 -0.0592457 8.55524e-06 1794 30. 0.084727 0.079893 19.9754 25.9578 1 2458399.607581 589120101 -55.262945476267 30.9586443350058 -1.98566917969144 1.02097397134402 -90.2855940900829 50.0154186274059 -1.81731304576241 1.07121733736568 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 99 589 1 1 ZTF_r 673101790115 0 1.8922 126.175 11.3885 25.9474 2.3263e-06 0.0148151 0.0843319 2.9308e-06 1800 30. 0.059851 0.059047 19.836 25.9474 1 2458427.601794 589120201 137.561537357581 32.0912589066903 4.76831642581473 1.0933264263045 53.7932720769043 60.4885980938744 0.895302165464099 1.05555202425334 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 100 589 1 1 ZTF_g 673158570115 48 3.3534 9.36591 10.5236 23.6598 0.00143002 0.0771032 0.0235649 0.00267975 97 30. 0.084977 0.07758 16.8673 23.6598 1 2458427.6585764 589120101 -9.28667495627087 64.8352302289905 -0.159332359963046 0.982827691139122 -67.3732480555174 92.3904762350079 -0.734134225966729 1.09207147993361 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 101 589 1 1 ZTF_g 676120860115 0 2.0709 91.9675 7.1579 26.2245 2.6452e-06 0.0159139 -0.0523295 3.3187e-06 1790 30. 0.061451 0.062607 20.6211 26.2245 1 2458430.6208681 589120101 23.7749777156979 21.7704028155156 1.21481027009173 1.07688307781224 -11.6776596165791 38.5171911384632 -0.305222394948473 1.06507225557496 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 102 589 1 1 ZTF_r 679093050115 0 2.1127 120.56 11.3332 25.8922 2.0503e-06 0.0139917 0.089054 2.57044e-06 1806 30. 0.064624 0.066884 19.5949 25.8922 1 2458433.5930556 589120201 94.4369380749582 40.4535155874119 2.59681151898856 0.958446734145872 111.151080984591 74.0668876664857 1.51079238557937 1.06022866634265 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 103 589 1 1 ZTF_g 679129240115 0 2.6512 51.0589 6.79095 25.5209 6.0561e-06 0.0242629 -0.0155504 7.58097e-06 1798 30. 0.077455 0.078171 19.4582 25.5209 1 2458433.6292477 589120101 64.737169350007 32.7497122731669 2.19887741269229 0.977048196554629 160.186887688708 52.1273997307433 3.09368501837085 1.08190802549331 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 104 589 1 1 ZTF_r 682089790115 0 4.3229 108.087 16.5627 25.8158 1.41078e-05 0.0365464 0.0822341 1.75974e-05 1754 30. 0.153881 0.153691 18.4797 25.8158 1 2458436.5897917 589120201 193.011272234437 100.072931801724 2.14546212025832 1.03322665976849 241.720853077455 122.496148903162 1.98658373434004 1.20917725108836 1.69778742291087 18.8140000343323 0.0410000011324883 1.57299995422363 0.034000001847744 2458187.028900 2458343.823287 0
 105 589 1 1 ZTF_g 682131920115 8 4.6257 83.4447 10.3509 26.0862 2.276e-05 0.0458883 -0.049082 2.8654e-05 1728 30. 0.159331 0.156205 19.1084 26.0862 1 2458436.6319213 589120101 107.029813366171 71.9555308358147 1.65460902093989 1.03238130017225 61.7859114364993 85.5659633586804 0.726948434439157 1.27541141324392 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
 106 589 1 1 ZTF_g 703099430115 8 5.3311 82.1824 9.66292 26.0937 3.25194e-05 0.0531304 -0.0334534 4.08169e-05 1601 30. 0.161949 0.154864 19.0505 26.0937 1 2458457.5994329 589120101 271.114577408312 78.3325553946921 3.85004119243223 1.01372013543861 273.382871757369 89.7256535188768 3.0673961162045 1.35864632775734 1.52917588432874 20.2609998703003 0.0700000002980232 1.68499994277954 0.063000001013279 2458204.005521 2458293.913194 0
